token,bech32_address,quantity,token_amount,hex_address
WRT,addr1qxvv94ewtvmk0lkczddft2exfhxr59ks7z7n0rmrmzq7hrnfu6y4xu93nkwg27r725rskmrzp377cnxhgfxxw9nem08qlxuf94,181703362,181.703362,0198c2d72e5b3767fed8135a95ab264dcc3a16d0f0bd378f63d881eb8e69e6895370b19d9c85787e55070b6c620c7dec4cd7424c671679dbce
WRT,addr1qxqn5n55djx2f9jsrhn45xka35u7d77795xv28w8m0nt7l2nhp5dzk7hu3yedacv6zpxfrzv6m3u28wwxp8u8ux9qtzq86c8qn,181261529,181.261529,01813a4e946c8ca496501de75a1add8d39e6fbde2d0cc51dc7dbe6bf7d53b868d15bd7e44996f70cd082648c4cd6e3c51dce304fc3f0c502c4
WRT,addr1q9ex56ctvfu6l3me2axzqltwjrg0jryy5ra0qepvdjhqmf6lllpxkyll00ds2zj3w4ey8hn5a9z4ks648y569e4gsfgqks9k3m,181230408,181.230408,01726a6b0b6279afc779574c207d6e90d0f90c84a0faf0642c6cae0da75fffc26b13ff7bdb050a51757243de74e9455b43553929a2e6a88250
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zn0udpxqhp0t0g9jgsrq60dpm6ptjzsj7nhx2ydhzshcuwsua8pna,181144444,181.144444,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278a6fe342605c2f5bd0592203069ed0ef415c85097a773288db8a17c71d
WRT,addr1qyqvyvnjs5dq5q0fnl3d0r7pr908lnzdlnh9penl42q7nc4grzqpgs0rkgk85fth84as503hlllyxaeq5fp9pxrhdn3qfmk5ml,181029099,181.029099,0100c23272851a0a01e99fe2d78fc1195e7fcc4dfcee50e67faa81e9e2a818801441e3b22c7a25773d7b0a3e37fffe437720a2425098776ce2
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0z57czkwygy5g4ps7u8fwag0vptqfnh3jxel9cm606dwynrqhtpzr4,180932693,180.932693,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278a9ec0ace2209445430f70e97750f605604cef191b3f2e37a7e9ae24c6
WRT,addr1q90szet54kg60m700dh8tevsyq50j4tml5wvdntrz4ywpghuzprc0f6hsnpl53st25kewhjandgzfk4fz22v5xz8cxvsm6hg0u,180780170,180.78017,015f016574ad91a7efcf7b6e75e5902028f9557bfd1cc6cd631548e0a2fc104787a75784c3fa460b552d975e5d9b5024daa91294ca1847c199
WRT,addr1q83y4fs5804ey69euqldjnvr54fr4w7qj7q58dxfmjz9gw3ywrzlt3j7pp3qfm5zhhp3p0w06gasjlcvq37v0tccey4s4lcnuy,180181995,180.181995,01e24aa6143beb9268b9e03ed94d83a5523abbc0978143b4c9dc84543a2470c5f5c65e086204ee82bdc310bdcfd23b097f0c047cc7af18c92b
WRT,addr1qxy248aek04ky54pwu3kpaf5nv8gl8s6lyupmepkha7m83vla5qg2ryas2ec8z5vr2qd7krqp25x4x9fdvhu4m6qxm4q0eq82t,179649997,179.649997,0188aa9fb9b3eb6252a1772360f5349b0e8f9e1af9381de436bf7db3c59fed00850c9d82b3838a8c1a80df58600aa86a98a96b2fcaef4036ea
WRT,addr1qyqv92q5v6es8f2qwmcu46zx88fcx72lapf7p8q5h2pm3fy0daxuhwg0ft6rlgevady0seylvrzts7l0qzy669nhxvjsumygze,179465482,179.465482,0100c2a81466b303a54076f1cae84639d383795fe853e09c14ba83b8a48f6f4dcbb90f4af43fa32ceb48f8649f60c4b87bef0089ad16773325
WRT,addr1q979lvq4vmkkmj7s5pjyc5agq6det532l94j6amht4vlfuqnty5fwp4sy00mtzz592f3uefhsu50glekt7k4fnkkx9yqgq2kea,179318361,179.318361,017c5fb01566ed6dcbd0a0644c53a8069b95d22af96b2d77775d59f4f01359289706b023dfb588542a931e65378728f47f365fad54ced63148
WRT,addr1qynm6wvts8fjzp4sz3ajvzqnx6cdlg2hflmauu7ue6cw3525edn4ewz363dxujhna7afhf2vanvejg9a9gc9px3rpdgqxkg3xv,178786595,178.786595,0127bd398b81d32106b0147b26081336b0dfa1574ff7de73dcceb0e8d154cb675cb851d45a6e4af3efba9ba54cecd99920bd2a30509a230b50
WRT,addr1q844a9yxlhxf55524rj9sq3tle6w6mh2p66uvm2mes8m3eyqwdugpkcckae84905au6cc8up32yjd5r5kgvfteglp7hqdggyk6,178683186,178.683186,01eb5e9486fdcc9a528aa8e458022bfe74ed6eea0eb5c66d5bcc0fb8e480737880db18b7727a95f4ef358c1f818a8926d074b21895e51f0fae
WRT,addr1q89anlkwzfuxhfc3tp5clcr6wmgfpevjc6rnp3pfcc689lqz7xprvuysll04e5gaa65vavyj0wvd0v99lhpntm7c03us7aucwk,178390145,178.390145,01cbd9fece12786ba71158698fe07a76d090e592c68730c429c63472fc02f182367090ffdf5cd11deea8ceb0927b98d7b0a5fdc335efd87c79
WRT,addr1qywf2hnx9zlht2vp3xrrjwzn2szmrmzhpxzrnqc4puzf3v6agehj923dunx5sw6z9v5rxslevvdv3hejtn3qhzgzlx9q7faclu,178373183,178.373183,011c955e6628bf75a98189863938535405b1ec5709843983150f0498b35d466f22aa2de4cd483b422b283343f9631ac8df325ce20b8902f98a
WRT,addr1qxxqppvlxwe59464r6y7qepud20ukwszjvhsu9zz3rn8dl7lr0vke24623jyu7jlhv6dnwkt0mgzquh82ada886txdkqf5dzn9,178309308,178.309308,018c00859f33b342d7551e89e0643c6a9fcb3a02932f0e144288e676ffdf1bd96caaba54644e7a5fbb34d9bacb7ed02072e7575bd39f4b336c
WRT,addr1qyyp9n4lwgapdtd6hjgkyhrgfynmuvdchy4tua9jw8vyazsp490zg5wc327ww0rwvf34nk8y2zyaut2ewv98588ymzfqq6ky5j,177961727,177.961727,010812cebf723a16adbabc91625c684927be31b8b92abe74b271d84e8a01a95e2451d88abce73c6e626359d8e45089de2d59730a7a1ce4d892
WRT,addr1q93zxe2vrjgzzr92w4hpwvg3c8kddlmz5fxl9yvfx6vlv7xwp9cacz32vw247gy2xg4x0lmc4fx5kq5c75dr04uleclq63x2te,177397310,177.39731,016223654c1c90210caa756e173111c1ecd6ff62a24df291893699f678ce0971dc0a2a63955f208a322a67ff78aa4d4b0298f51a37d79fce3e
WRT,addr1q843c0qanw3f7dp9ka6mp6rsscnzzkcn54d39lyth9syafstvwmf66kyqvrh2s6mkp9a6wcjpwc49x8nx2zde3d9kszsvz528j,177288193,177.288193,01eb1c3c1d9ba29f3425b775b0e8708626215b13a55b12fc8bb9604ea60b63b69d6ac4030775435bb04bdd3b120bb15298f33284dcc5a5b405
WRT,addr1q80lqk0nt3ye5d4gcxywrtn0puxzc2dd0khyxn82fa74hv4fmujfmscps6zm0wecjhtfwvaz08mty5rz4n6seth9ypsqrm4ger,177097792,177.097792,01dff059f35c499a36a8c188e1ae6f0f0c2c29ad7dae434cea4f7d5bb2a9df249dc3018685b7bb3895d69733a279f6b25062acf50caee52060
WRT,addr1qxk9c0qutlp2cj9fzm8ufpej6ha93yt2upkmuxlxzzzcfeqg9wjrkg3pf2wty6tcy7nwuf3qjenqzf0t3tasaevhqhaqknc4uq,176475711,176.475711,01ac5c3c1c5fc2ac48a916cfc48732d5fa58916ae06dbe1be6108584e4082ba43b22214a9cb2697827a6ee262096660125eb8afb0ee59705fa
WRT,addr1qxxs3hm9hsq72l9wa293v8kuslquppuz594704thlgdhdnujvj9zytkl70t3adxuc939q0270jkvhyrwfmhvpf84ktesa86wj8,176108146,176.108146,018d08df65bc01e57caeea8b161edc87c1c08782a16be7d577fa1b76cf92648a222edff3d71eb4dcc162503d5e7caccb906e4eeec0a4f5b2f3
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0znpdj28uf2fft0892n0psmsflscm84kuq4u8t7krrqfatrq5xkgwp,176003341,176.003341,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278a616c947e25494ade72aa6f0c3704fe18d9eb6e02bc3afd618c09eac6
WRT,addr1q86wwhxypdwvqgxdt8yss0w8j5s7yn7e4y722athzaxct8qfhmj47c6dc6fq0nhj394cfh297me58ddfjaj88u829zxq5u5kuh,175697850,175.69785,01f4e75cc40b5cc020cd59c9083dc79521e24fd9a93ca57577174d859c09bee55f634dc69207cef2896b84dd45f6f343b5a9976473f0ea288c
WRT,addr1q9enux4psqccmmdelz6dwen569rq4helj04x356wwhn90wezfqdgv8wvpy893krd2m4d3qmg677k3fmszccx40xr4azs47zs9d,175244144,175.244144,01733e1aa180318dedb9f8b4d76674d1460adf3f93ea68d34e75e657bb22481a861dcc090e58d86d56ead88368d7bd68a77016306abcc3af45
WRT,addr1q9frsvfkxsry7uymrkqmwqq6vgreshtkg87y3jhsfyqfkevhvc3tq2huucfzrpcxnyqwrj9489uc5ltmx3zmkn47fheqxhlcjy,175199494,175.199494,015238313634064f709b1d81b7001a6207985d7641fc48caf049009b65976622b02afce6122187069900e1c8b539798a7d7b3445bb4ebe4df2
WRT,addr1q8n7l9cg0qkhfsh2tvglcxq6ue07znr2pcfv54zrm8vvvqk7syfjyq4qvu8mtm70q6xs2qnnc7z2rcee5hhtprk95zaslsh5ak,175045310,175.04531,01e7ef9708782d74c2ea5b11fc181ae65fe14c6a0e12ca5443d9d8c602de81132202a0670fb5efcf068d050273c784a1e339a5eeb08ec5a0bb
WRT,addr1q9w20rd333303sexrjsyxnzuh5ng67tdcr3q98kfv3f3xslea3y9k0qppfwnz9qk2pplmt9t4n29yrpe3prp0r4w3cssay9ht5,174988691,174.988691,015ca78db18c62f8c3261ca0434c5cbd268d796dc0e2029ec964531343f9ec485b3c010a5d3114165043fdacabacd4520c398846178eae8e21
WRT,addr1qx975pfeqv3u830dtz0a7enpjwmyk4pn8jpgme5st5jyqtts3rcgtcsyjclqpgj7me65gndcjyuv5v9fkhczwa459kvsl4sly3,174685148,174.685148,018bea05390323c3c5ed589fdf666193b64b54333c828de6905d24402d7088f085e204963e00a25ede75444db89138ca30a9b5f02776b42d99
WRT,addr1qxs0de86ue4hhep3d324fzv48uc57lsrq8ux7z3tnj2q9rk4vx7c3m6zcla38w82409msfy40f5p9j4jpdzzug9xsn2qusd8dz,173942379,173.942379,01a0f6e4fae66b7be4316c555489953f314f7e0301f86f0a2b9c94028ed561bd88ef42c7fb13b8eaabcbb824957a6812cab20b442e20a684d4
WRT,addr1qyynjcwvj7g0upu4x8qsn0qjqlwgg4nj4t93xgrxe8tkszlqpy4sd3f2nfknu5a02qxd8e6wq739ue28k80g9edcr2mspazx6v,173388950,173.38895,01093961cc9790fe079531c109bc1207dc845672aacb132066c9d7680be0092b06c52a9a6d3e53af500cd3e74e07a25e6547b1de82e5b81ab7
WRT,addr1qyrev37c7p4z9mrnqupwtkgk2drwsa7wkg9etsnpqnyalwwrggrzcryvmkm957pw5q4yknn42g54r0556psrsylxa3lqgeegjk,173374117,173.374117,01079647d8f06a22ec730702e5d9165346e877ceb20b95c26104c9dfb9c342062c0c8cddb65a782ea02a4b4e75522951be94d0603813e6ec7e
WRT,addr1qy0q34z0a68kcq8phna6z3k8wmtvlrw92xkxyh3hqf9hq62ch94djt3849dsc4g3xtx8gfn68r5jvrcswh9j8tnr56mslt5upf,173301303,173.301303,011e08d44fee8f6c00e1bcfba146c776d6cf8dc551ac625e37024b706958b96ad92e27a95b0c551132cc74267a38e9260f1075cb23ae63a6b7
WRT,addr1q9ch60dd8mg3jrp7cup5kjrrrmhcvy4p9xh8awl49sxmx888g5y4uwpyzp6ha33k4pd9xmv6hsyehxprfa4jryxae6uq08zukq,173300641,173.300641,01717d3dad3ed1190c3ec7034b48631eef8612a129ae7ebbf52c0db31ce745095e382410757ec636a85a536d9abc099b98234f6b2190ddceb8
WRT,addr1q9lep4mk3zkqaa88qp9hsnemnws30x4v5t3rluv0f8gx8d0yrw5htmv87yeg82ukx88suzr2y6y6lndd8g0kzh70c8uqunqh32,173164647,173.164647,017f90d77688ac0ef4e7004b784f3b9ba1179aaca2e23ff18f49d063b5e41ba975ed87f13283ab9631cf0e086a2689afcdad3a1f615fcfc1f8
WRT,addr1qypp0z8reqmkad3y5wnknr2fnwy8a2t22zxy0ptgrp7nu3zhx62a8740prhq4std9fhkst33fv0zqfzssa5s2qkfjsus8ph04p,173030329,173.030329,01021788e3c8376eb624a3a7698d499b887ea96a508c478568187d3e44573695d3faaf08ee0ac16d2a6f682e314b1e20245087690502c99439
WRT,addr1qx0f4nvamas5s7yzxkvtmy22pj0nrcyach5kzeccups0xds24l3qemkm2dhadmrn4lx44gt5yd0mkxedpna09ftnz08qvyqcfr,172842162,172.842162,019e9acd9ddf614878823598bd914a0c9f31e09dc5e9616718e060f3360aafe20ceedb536fd6ec73afcd5aa174235fbb1b2d0cfaf2a57313ce
WRT,addr1q873gfx4c0m0t0zmn68t5m8cv8h3wsk88ajhpe0netd3j4mwresnp69r9x6lsnjkljh2zcgg5ncrffdur66va34anngs0806a9,172751808,172.751808,01fd1424d5c3f6f5bc5b9e8eba6cf861ef1742c73f6570e5f3cadb19576e1e6130e8a329b5f84e56fcaea16108a4f034a5bc1eb4cec6bd9cd1
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0z58dnadm284r9rgth9frd2vlp2sthhgy6tsapmx6jfuhxyqyvvhdv,172636330,172.63633,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278a876cfadda8f5194685dca91b54cf85505dee826970e8766d493cb988
WRT,addr1qyzy4cgjm87av0maurdxja43x8gzau2d84xr0ln0ee3m2p2tttdq4trm5sz6pujr982x86eyxw0jsfqc9dhmtwfj40xsgh4ds0,172158253,172.158253,01044ae112d9fdd63f7de0da6976b131d02ef14d3d4c37fe6fce63b5054b5ada0aac7ba405a0f24329d463eb24339f2824182b6fb5b932abcd
WRT,addr1qxauzxzzlg84hlu0ets226lgc64m4rassnq8npvqvf934xt29d2dmz7xf3v8ujgt9xcwwu3l4mw7wjflycjssmju9wrsdnv2l5,171407288,171.407288,01bbc11842fa0f5bff8fcae0a56be8c6abba8fb084c0798580624b1a996a2b54dd8bc64c587e490b29b0e7723faedde7493f2625086e5c2b87
WRT,addr1qxgadtvfyl2wekkgjg50czdnfqkmf7p45gzwvpatv220j5rn2dxtrc0gv2hxrcnflxumsr2l0umxscm2q5adsy9cz29qy6uawq,171008189,171.008189,0191d6ad8927d4ecdac89228fc09b3482db4f835a204e607ab6294f95073534cb1e1e862ae61e269f9b9b80d5f7f3668636a053ad810b8128a
WRT,addr1qyjujva8wtj6dmd73lpedhs7rjqfl2ggyvwzng6f83wkrh8hgdvy34jzh4lau6ewhcxj33zjfv7urfadyhtcpl9t4tjsr32frs,170923645,170.923645,0125c933a772e5a6edbe8fc396de1e1c809fa908231c29a3493c5d61dcf7435848d642bd7fde6b2ebe0d28c4524b3dc1a7ad25d780fcabaae5
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0z45d7nplmw7tj528n34e08hdwy63u2ljrneqpvgyu9dscqsspala0,170616980,170.61698,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278ab46fa61fedde5ca8a3ce35cbcf76b89a8f15f90e7900588270ad8601
WRT,addr1qxgurq2vawtf8rhu6acfz402anrkrhny9f4e7xza5l6a9883f8z6ydwrgp9vd2fwgk7lhev8fdnzh3et8awq6aw8qt6s94f3d3,170562772,170.562772,0191c1814ceb96938efcd7709155eaecc761de642a6b9f185da7f5d29cf149c5a235c3404ac6a92e45bdfbe5874b662bc72b3f5c0d75c702f5
WRT,addr1qyy3ftwq8scaldv29m39gc44c2nsuanau0yvkj0kfmnnmf4rf6hy06tgsfl8lhs9kw5tm92cwgjdg8pf9mzx0wzjgx4q60kjzh,170558247,170.558247,010914adc03c31dfb58a2ee25462b5c2a70e767de3c8cb49f64ee73da6a34eae47e968827e7fde05b3a8bd95587224d41c292ec467b85241aa
WRT,addr1qx9gfx2dl47ttkwlkncksthkdwukr2gxt2ajglqzcdwyzsj8qx35ka235q4depz9qa6pspgn67ev97uqktzesejcrhnqhrxn89,170526439,170.526439,018a84994dfd7cb5d9dfb4f1682ef66bb961a9065abb247c02c35c41424701a34b7551a02adc84450774180513d7b2c2fb80b2c59866581de6
WRT,addr1qyf627z5jak860jdnm2k4wyxjptkskwf25gaedz4tf5e3ff4v9rd9u0k3ushdukpqc56uaj40ckw9x6np00rz0taq49qs4gj0t,170508469,170.508469,0113a57854976c7d3e4d9ed56ab88690576859c95511dcb4555a6998a5356146d2f1f68f2176f2c10629ae76557e2ce29b530bde313d7d054a
WRT,addr1q9lvaw6z5yvfe49f0e4yc08suh05r3v03nqgkrxtnltthp8vy5quxr5u83knruvlm6jg9svr8a8s4ttj4kz9uunzxw8su06krn,170411476,170.411476,017ecebb42a1189cd4a97e6a4c3cf0e5df41c58f8cc08b0ccb9fd6bb84ec2501c30e9c3c6d31f19fdea482c1833f4f0aad72ad845e7262338f
WRT,addr1qxu65daq5kwj07m3085y8yr5k2uaa20xe2fmv7j4wkxzwrdga9rrjzcvn7hrw9w3pcyqx3vj0hcazc09c68jhxxulz8s8vwxyj,170000000,170.0,01b9aa37a0a59d27fb7179e8439074b2b9dea9e6ca93b67a55758c270da8e946390b0c9fae3715d10e080345927df1d161e5c68f2b98dcf88f
WRT,addr1qxpgx44e2ra77kkmyyy6vtdsrrmr3f3t2q4ws9alglaeadmelj65r5cave5dfrz9494shrpcvqj6ltsgzg9u7rhraxpqpnrgtf,169527903,169.527903,01828356b950fbef5adb2109a62db018f638a62b502ae817bf47fb9eb779fcb541d31d6668d48c45a96b0b8c386025afae08120bcf0ee3e982
WRT,addr1qxu78s0a0c9n5wnz387svhue0vkge9fmdhfz0pt5j43l55qu9m8x6ck638nrane99eycr52ujz4jqejxaecgu4l9wr3qv3624q,169491525,169.491525,01b9e3c1fd7e0b3a3a6289fd065f997b2c8c953b6dd22785749563fa501c2ece6d62da89e63ecf252e4981d15c90ab206646ee708e57e570e2
WRT,addr1qxcdxadxv6ffs5mn83q7mcs860x820jcsuphnuwntfvcrgdef2vgasuzs80l9fh2874cu43vuqengeguwy6hcqkty2tq25548e,169491275,169.491275,01b0d375a666929853733c41ede207d3cc753e58870379f1d35a5981a1b94a988ec38281dff2a6ea3fab8e562ce03334651c71357c02cb2296
WRT,addr1q8q7u79t9gmhdu8emm862q3fzqwzunk5l5pevesmysu9k4ym38kdumeczptc56znn02qysn98g5e9semnnwghnj99g4qmnsf4h,169441223,169.441223,01c1ee78ab2a3776f0f9decfa50229101c2e4ed4fd0396661b24385b549b89ecde6f3810578a68539bd40242653a2992c33b9cdc8bce452a2a
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zkl0a7mdw7828lh7see9r33a84m54uxzd0yk3jyywuyqqsqwd8484,169315343,169.315343,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278adf7f7db6bbc751ff7f433928e31e9ebba5786135e4b464423b840020
WRT,addr1q8u88g8c35ka9jcjfd46fejc90k0fs2nxl67dzu6vpmtcsy7wkrez3l2vqwepp4tm6ddxxpwuynr62nzhragmj65lfysye34e9,169302305,169.302305,01f873a0f88d2dd2cb124b6ba4e6582becf4c15337f5e68b9a6076bc409e75879147ea601d9086abde9ad3182ee1263d2a62b8fa8dcb54fa49
WRT,addr1qyqf07rmvk2aqkqznpjw6c9a05xunnakjsj9maatjt9720wtwxr98sahr2r3zzkw0zqvrryqre2e339d6dksuvfwr09qwy52x9,169294953,169.294953,010097f87b6595d058029864ed60bd7d0dc9cfb694245df7ab92cbe53dcb718653c3b71a87110ace7880c18c801e5598c4add36d0e312e1bca
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zkxvf0fmna9jf5aluamu4fmhzkr24m8dsf4cywg5uhejzqqr3mr2l,169144506,169.144506,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278ac6625e9dcfa59269dff3bbe553bb8ac3557676c135c11c8a72f99080
WRT,addr1q9n5u2kwh2uczc3jdrrqahjxkfn8xh6gyqcnpjfa2t54xexuhzlm4rcvkcy4dsld5tn5ljxt0xgt6wy0shqunwnzg33qhpad60,169041779,169.041779,01674e2acebab981623268c60ede46b266735f48203130c93d52e95364dcb8bfba8f0cb60956c3eda2e74fc8cb7990bd388f85c1c9ba624462
WRT,addr1zypr0np3xatwhddulsnj3aaac65qg768zgs2xpd2xuaj0zswx9mdncdu709m44yjgq3sh586h7mkuhwa0fgv7hcuumtqwxs5ek,168910324,168.910324,110237cc313756ebb5bcfc2728f7bdc6a8047b471220a305aa373b278a0e3176d9e1bcf3cbbad49240230bd0fabfb76e5ddd7a50cf5f1ce6d6
WRT,addr1q8ulqs02aedxklxfmqsq4eqepnsmkq93ggn96vdv34q3wcd4n5t6enckncmamnkeeupjuh6qvs9y8qs2h8phtasmsmzsqgl4ee,168743407,168.743407,01f9f041eaee5a6b7cc9d8200ae4190ce1bb00b142265d31ac8d411761b59d17accf169e37ddced9cf032e5f40640a43820ab9c375f61b86c5
WRT,addr1qxe0xphd449ma0x6yq9q2z4xvlqyhak2gyggszhd2e8trq6dc7qp70kkcg255n0428g5wjvt2sqm0zhuua88k8q29z5q09xufv,168716513,168.716513,01b2f306edad4bbebcda200a050aa667c04bf6ca4110880aed564eb1834dc7801f3ed6c2154a4df551d147498b5401b78afce74e7b1c0a28a8
WRT,addr1q8v6fldjvawf487gwacz8s9svaysxlaqeda48mjs0kkreuhnd8gdpdk8qrxyfj05c9l5l06fj48gxxrddy2cn82ecwmqgd2pdf,168474563,168.474563,01d9a4fdb2675c9a9fc8777023c0b06749037fa0cb7b53ee507dac3cf2f369d0d0b6c700cc44c9f4c17f4fbf49954e83186d6915899d59c3b6
WRT,addr1q8q063k7s7z9lm3lxqtx82paxz9eerwhv4yqkll3xmadhj24sglx224y3hl76ws7zryxztj65342v46f3f842tdcy4vsf6hq5q,168333333,168.333333,01c0fd46de87845fee3f301663a83d308b9c8dd765480b7ff136fadbc955823e652aa48dffed3a1e10c8612e5aa46aa657498a4f552db82559
WRT,addr1qyc63at9flqt2l9ht0q9tdwg87pllk9jfm9fxgu088ms6dxdvgc9un33amtu423g2dj3pgqefy6ljh2ryt9gerqlyw7s2ujv4d,168265341,168.265341,0131a8f5654fc0b57cb75bc055b5c83f83ffd8b24eca93238f39f70d34cd62305e4e31eed7caaa28536510a0194935f95d4322ca8c8c1f23bd
WRT,addr1qxkf7tznzyhuyen5xj55dwgupfm9evvllcl6zw68rqdacw8665mvkrkflffa7ksum3h4yt3kmcsk5gn528lscw2vwk6q5e0hnc,168195093,168.195093,01ac9f2c53112fc2667434a946b91c0a765cb19ffe3fa13b47181bdc38fad536cb0ec9fa53df5a1cdc6f522e36de216a227451ff0c394c75b4
WRT,addr1q9f63m8zcrm2knwsgtc26nts9ayfzflv28tn7jp77aw33zvtym90fvvs528wrkqw36yzwt9tdvn20msdxtfy57q8cw7q0404u9,168027480,168.02748,0153a8ece2c0f6ab4dd042f0ad4d702f489127ec51d73f483ef75d18898b26caf4b190a28ee1d80e8e88272cab6b26a7ee0d32d24a7807c3bc
WRT,addr1q89zjm50xmz4ygczuvghngp09x6sv9gm5g6xvn6danqgp2yj5wqmxyxjdg3ad88cjmvm2y0h44sw8ynyu3hj3v35gyas8kf8y5,167420031,167.420031,01ca296e8f36c5522302e31179a02f29b506151ba234664f4decc080a892a381b310d26a23d69cf896d9b511f7ad60e39264e46f28b234413b
WRT,addr1q8zu3zzqer2u8qyw37zrnf65wz40t28pwd48974ur545yr2ravayfpy9y3ex7lpdxt8fx3vrpzwn6wmktpejtj785yas80r0zs,167215308,167.215308,01c5c88840c8d5c3808e8f8439a75470aaf5a8e1736a72fabc1d2b420d43eb3a44848524726f7c2d32ce934583089d3d3b76587325cbc7a13b
WRT,addr1qyza53mwh8r04stcnz2epye0af3fkwv6yy05c5v2y0x8p7lfvkeh080j27gkxnuq8yn463svwcsfseadtlwwzszry6psphng47,167043218,167.043218,0105da476eb9c6fac178989590932fea629b399a211f4c518a23cc70fbe965b3779df25791634f8039275d460c76209867ad5fdce140432683
WRT,addr1qxujdcrdgtrmlztctsfqu4fz3qr5g857752l3y9ksduv37fckea4mqkw0pptfjvhmrhw7glhl4z5cqk86u5pvuqch2rsca840d,167000004,167.000004,01b926e06d42c7bf89785c120e55228807441e9ef515f890b68378c8f938b67b5d82ce7842b4c997d8eeef23f7fd454c02c7d728167018ba87
WRT,addr1qxk4el5ejg5x9h7lfkxazvdzzlc0c0dk9xm63ppyks6733ufs9cm5uqhjd59nxq6xrx69gw54lve0ah2zmkx6a89x25srdwzel,166692079,166.692079,01ad5cfe99922862dfdf4d8dd131a217f0fc3db629b7a88424b435e8c7898171ba7017936859981a30cda2a1d4afd997f6ea16ec6d74e532a9
WRT,addr1qx30ws08ku59sxufqygeavnwv85ha48qgdah8n3hqpg60q3cec627azdm0eecfnxly0sfmhs8spveezs3zlj0d820zjqhmthcc,166629226,166.629226,01a2f741e7b728581b8901119eb26e61e97ed4e0437b73ce370051a78238ce34af744ddbf39c2666f91f04eef03c02cce45088bf27b4ea78a4
WRT,addr1q949el0pwxcjusflajw0kp9zw93jy720490uud98r3w6l4fzvg7l3kntp7dqyms6fcnsjtl9mwre0j2jszfm78w4dgvs9v8qg8,166574068,166.574068,016a5cfde171b12e413fec9cfb04a2716322794fa95fce34a71c5dafd522623df8da6b0f9a026e1a4e27092fe5db8797c9528093bf1dd56a19
WRT,addr1q9566ghnc9sxjcsnpj8sqsrj2d2j4sttrep2d0gl82nc4p7me5z5xu689x0rd7xh3acey0uf6eqpejzyfarnscxe7h9sex38hf,165920883,165.920883,0169ad22f3c1606962130c8f00407253552ac16b1e42a6bd1f3aa78a87dbcd05437347299e36f8d78f71923f89d6401cc8444f473860d9f5cb
WRT,addr1q996hhy9l5e2yeea0z7a0q5wjr50lm90ef2fyq2u6uzpjumm0jh4ydjypfnnf3q939jhanr8zf97rh683zyuz3s8uc0qjt2vum,165899887,165.899887,014babdc85fd32a2673d78bdd7828e90e8ffecafca5492015cd70419737b7caf5236440a6734c40589657ecc67124be1df478889c14607e61e
WRT,addr1qxt8jpwvmjlz7p8arxgc2yeg6l2fyy99yqd2wead6nkkkr4sjl9xvpph387khxz3cfu37clydp9844tvhad6thhc5lvs6dkq9g,165845758,165.845758,01967905ccdcbe2f04fd1991851328d7d49210a5201aa767add4ed6b0eb097ca66043789fd6b9851c2791f63e4684a7ad56cbf5ba5def8a7d9
WRT,addr1q9890d3q6eqnxcsdpv2f420ps8z2p7f25g3et4aq9k4w3lfek8yn56nu7aaygczv7394g84ezeld5x27vcrplr2a7fws70ltqq,165565270,165.56527,014e57b620d64133620d0b149aa9e181c4a0f92aa22395d7a02daae8fd39b1c93a6a7cf77a44604cf44b541eb9167eda195e66061f8d5df25d
WRT,addr1qy4ygk9z8fqa53sdnfcveu692mzktcdnr0582g7gysjkhwnspcwqf6rdjcd793axagzaf0dmu4q8yckvv8ln0u03hk2s4a84zj,165491308,165.491308,012a4458a23a41da460d9a70ccf34556c565e1b31be87523c824256bba700e1c04e86d961be2c7a6ea05d4bdbbe5407262cc61ff37f1f1bd95
WRT,addr1qxudqs6cg5878z4xhn77n26t8dw6yy9mx9yrxd6xcft9qpet2gpwy7dmrkfp3alrcqd7mlaend9scfdpf9ls5x2ykwfsspqrgv,165105031,165.105031,01b8d04358450fe38aa6bcfde9ab4b3b5da210bb3148333746c25650072b5202e279bb1d9218f7e3c01bedffb99b4b0c25a1497f0a1944b393
